2026-06-18 21:23:49,708 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga, !voa
2026-06-18 22:32:46,058 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-18 22:32:47,712 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-18 22:32:47,865 | INFO    | src.command_queue | Executado: !barril por @pedrocaos
2026-06-18 22:32:51,142 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-18 22:32:52,785 | INFO    | src.tiktok_listener | Simulacao rodando (tick 100)
2026-06-18 22:32:54,552 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-18 22:32:54,552 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-18 22:32:54,556 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-18 22:32:58,484 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-18 22:32:58,637 | INFO    | src.command_queue | Executado: !barril por @lua_fps
2026-06-18 22:33:00,861 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-18 22:33:09,117 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-18 22:33:09,271 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-18 22:33:16,027 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-18 22:33:16,027 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-18 22:33:19,252 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-18 22:33:19,253 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-18 22:33:21,174 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-18 22:33:21,175 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-18 22:33:24,768 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-18 22:33:24,768 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-18 22:33:24,771 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-18 22:33:29,206 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-18 22:33:29,206 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-18 22:33:29,210 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-18 22:33:33,075 | INFO    | src.tiktok_listener | Presente executavel: ice cream cone de @lua_fps
2026-06-18 22:33:33,075 | INFO    | src.command_queue | Enfileirado: ice cream cone por @lua_fps (fila=1)
2026-06-18 22:33:33,078 | INFO    | src.command_queue | Executado: ice cream cone por @lua_fps
2026-06-18 22:33:37,383 | INFO    | src.command_queue | Enfileirado: !formiga por @lua_fps (fila=1)
2026-06-18 22:33:37,536 | INFO    | src.command_queue | Executado: !formiga por @lua_fps
2026-06-18 22:33:45,833 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-18 22:33:45,834 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-18 22:33:47,589 | INFO    | src.tiktok_listener | Simulacao rodando (tick 120)
2026-06-18 22:33:51,510 | INFO    | src.cooldown | Descartado por cooldown global: !formiga (user=@ana.gamer)
2026-06-18 22:33:57,130 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-18 22:33:57,131 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-18 22:33:57,134 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-18 22:34:03,374 | INFO    | src.tiktok_listener | Presente executavel: ice cream cone de @lua_fps
2026-06-18 22:34:03,374 | INFO    | src.command_queue | Enfileirado: ice cream cone por @lua_fps (fila=1)
2026-06-18 22:34:03,378 | INFO    | src.command_queue | Executado: ice cream cone por @lua_fps
2026-06-18 22:34:05,346 | INFO    | src.cooldown | Descartado por cooldown de usuario: !drop (user=@pedrocaos)
2026-06-18 22:34:07,946 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-18 22:34:08,099 | INFO    | src.command_queue | Executado: !barril por @joao_zoeira
2026-06-18 22:34:11,250 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-18 22:34:13,915 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-18 22:34:13,915 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-18 22:34:13,919 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-18 22:34:16,333 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-18 22:34:16,334 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-18 22:34:16,339 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-18 22:34:19,707 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @ana.gamer
2026-06-18 22:34:19,707 | INFO    | src.command_queue | Enfileirado: tiktok por @ana.gamer (fila=1)
2026-06-18 22:34:19,710 | INFO    | src.command_queue | Executado: tiktok por @ana.gamer
2026-06-18 22:34:21,324 | INFO    | src.cooldown | Descartado por cooldown de usuario: !formiga (user=@lua_fps)
2026-06-18 22:34:23,040 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-18 22:34:23,193 | INFO    | src.command_queue | Executado: !barril por @lua_fps
2026-06-18 22:34:26,120 | INFO    | src.tiktok_listener | Presente executavel: pop de @joao_zoeira
2026-06-18 22:34:26,120 | INFO    | src.command_queue | Enfileirado: pop por @joao_zoeira (fila=1)
2026-06-18 22:34:26,123 | INFO    | src.command_queue | Executado: pop por @joao_zoeira
2026-06-18 22:34:28,784 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-18 22:34:28,785 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-18 22:34:31,710 | INFO    | src.tiktok_listener | Presente executavel: pop de @pedrocaos
2026-06-18 22:34:31,710 | INFO    | src.command_queue | Enfileirado: pop por @pedrocaos (fila=1)
2026-06-18 22:34:31,714 | INFO    | src.command_queue | Executado: pop por @pedrocaos
2026-06-18 22:34:34,983 | INFO    | src.tiktok_listener | Simulacao rodando (tick 140)
2026-06-18 22:34:38,496 | INFO    | src.command_queue | Enfileirado: !formiga por @joao_zoeira (fila=1)
2026-06-18 22:34:38,496 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-18 22:34:41,238 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-18 22:34:41,239 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-18 22:34:44,452 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @lua_fps
2026-06-18 22:34:44,452 | INFO    | src.command_queue | Enfileirado: gamepad por @lua_fps (fila=1)
2026-06-18 22:34:44,454 | INFO    | src.command_queue | Executado: gamepad por @lua_fps
2026-06-18 22:34:51,791 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @ana.gamer
2026-06-18 22:34:51,791 | INFO    | src.command_queue | Enfileirado: tiktok por @ana.gamer (fila=1)
2026-06-18 22:34:51,795 | INFO    | src.command_queue | Executado: tiktok por @ana.gamer
2026-06-18 22:34:55,484 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-18 22:34:55,484 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-18 22:34:55,488 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-18 22:35:04,728 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-18 22:35:04,728 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-18 22:35:04,732 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-18 22:35:07,608 | INFO    | src.tiktok_listener | Presente executavel: gg de @pedrocaos
2026-06-18 22:35:07,608 | INFO    | src.command_queue | Enfileirado: gg por @pedrocaos (fila=1)
2026-06-18 22:35:07,611 | INFO    | src.command_queue | Executado: gg por @pedrocaos
2026-06-18 22:35:16,306 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-18 22:35:16,306 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-18 22:35:19,732 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @joao_zoeira
2026-06-18 22:35:19,732 | INFO    | src.command_queue | Enfileirado: tiktok por @joao_zoeira (fila=1)
2026-06-18 22:35:19,736 | INFO    | src.command_queue | Executado: tiktok por @joao_zoeira
2026-06-18 22:35:21,735 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-18 22:35:21,735 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-18 22:35:21,739 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-18 22:35:27,574 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-18 22:35:27,575 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-18 22:35:30,151 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-18 22:35:32,394 | INFO    | src.tiktok_listener | Presente executavel: ice cream cone de @pedrocaos
2026-06-18 22:35:32,394 | INFO    | src.command_queue | Enfileirado: ice cream cone por @pedrocaos (fila=1)
2026-06-18 22:35:32,395 | INFO    | src.tiktok_listener | Simulacao rodando (tick 160)
2026-06-18 22:35:32,398 | INFO    | src.command_queue | Executado: ice cream cone por @pedrocaos
2026-06-18 22:35:33,949 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-18 22:35:37,560 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-18 22:35:37,560 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-18 22:35:37,566 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-18 22:35:41,447 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-18 22:35:41,447 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-18 22:35:45,411 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @lua_fps
2026-06-18 22:35:45,411 | INFO    | src.command_queue | Enfileirado: gamepad por @lua_fps (fila=1)
2026-06-18 22:35:45,414 | INFO    | src.command_queue | Executado: gamepad por @lua_fps
2026-06-18 22:35:48,678 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-18 22:35:48,679 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-18 22:35:52,128 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-18 22:35:56,141 | INFO    | src.tiktok_listener | Presente executavel: pop de @pedrocaos
2026-06-18 22:35:56,141 | INFO    | src.command_queue | Enfileirado: pop por @pedrocaos (fila=1)
2026-06-18 22:35:56,145 | INFO    | src.command_queue | Executado: pop por @pedrocaos
2026-06-18 22:36:00,932 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-18 22:36:05,347 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-18 22:36:05,500 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-18 22:36:09,767 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-18 22:36:11,437 | INFO    | src.panel_server | Overlay desconectado (3 ativos)
2026-06-18 22:36:11,438 | INFO    | src.panel_server | Overlay desconectado (2 ativos)
2026-06-18 22:36:11,438 | INFO    | src.panel_server | Overlay desconectado (1 ativos)
2026-06-18 22:36:11,438 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-18 22:36:11,439 | INFO    | __main__ | Encerrado pelo usuario (Ctrl+C)
2026-06-18 22:38:41,150 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga, !voa
2026-06-18 22:38:41,150 | INFO    | __main__ | Presentes executaveis: gamepad, gg, ice cream cone, pop, rose, tiktok
2026-06-18 22:38:41,151 | INFO    | __main__ | Acao de meta de likes: configurada (Python)
2026-06-18 22:38:41,151 | INFO    | __main__ | Acao de seguir: configurada (Python)
2026-06-18 22:38:41,151 | INFO    | __main__ | Acao de entrar na live: desligada (JOIN_ENABLED)
2026-06-18 22:38:41,151 | INFO    | __main__ | Meta NUCLEAR: 1000 likes
2026-06-18 22:38:41,151 | INFO    | __main__ | Ranking ATIVO em MODO TESTE (banco separado: live_caos_teste.db). O banco real (live_caos.db) nao sera tocado.
2026-06-18 22:38:41,153 | INFO    | src.key_executor | Backend de teclado: pydirectinput
2026-06-18 22:38:41,153 | INFO    | src.file_bridge | Ponte por arquivo: C:\Program Files (x86)\Steam\steamapps\common\GarrysMod\garrysmod\data\live_caos\fila.txt
2026-06-18 22:38:41,200 | INFO    | websockets.server | server listening on [::1]:8765
2026-06-18 22:38:41,200 | INFO    | websockets.server | server listening on 127.0.0.1:8765
2026-06-18 22:38:41,200 | INFO    | src.panel_server | Painel WebSocket ouvindo em ws://localhost:8765
2026-06-18 22:38:41,200 | INFO    | src.command_queue | Worker da fila iniciado
2026-06-18 22:38:41,200 | INFO    | src.tiktok_listener | MODO SIMULACAO ativo — gerando eventos falsos
2026-06-18 22:38:41,200 | INFO    | src.tiktok_listener | Simulacao vai sortear presentes: gamepad, gg, Rose, ice cream cone, pop, tiktok
2026-06-18 22:38:41,207 | INFO    | websockets.server | connection open
2026-06-18 22:38:41,207 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-18 22:38:41,378 | INFO    | websockets.server | connection open
2026-06-18 22:38:41,378 | INFO    | src.panel_server | Overlay conectado (2 ativos)
2026-06-18 22:38:44,865 | INFO    | src.tiktok_listener | Simulacao rodando (tick 0)
2026-06-18 22:38:45,501 | INFO    | websockets.server | connection open
2026-06-18 22:38:45,501 | INFO    | src.panel_server | Overlay conectado (3 ativos)
2026-06-18 22:38:46,539 | INFO    | websockets.server | connection open
2026-06-18 22:38:46,539 | INFO    | src.panel_server | Overlay conectado (4 ativos)
2026-06-18 22:38:47,802 | INFO    | src.tiktok_listener | Presente executavel: Rose de @lua_fps
2026-06-18 22:38:47,803 | INFO    | src.command_queue | Enfileirado: Rose por @lua_fps (fila=1)
2026-06-18 22:38:47,806 | INFO    | src.command_queue | Executado: Rose por @lua_fps
2026-06-18 22:38:54,871 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @joao_zoeira
2026-06-18 22:38:54,871 | INFO    | src.command_queue | Enfileirado: tiktok por @joao_zoeira (fila=1)
2026-06-18 22:38:54,874 | INFO    | src.command_queue | Executado: tiktok por @joao_zoeira
2026-06-18 22:38:56,735 | INFO    | src.tiktok_listener | Presente executavel: pop de @ana.gamer
2026-06-18 22:38:56,735 | INFO    | src.command_queue | Enfileirado: pop por @ana.gamer (fila=1)
2026-06-18 22:38:56,738 | INFO    | src.command_queue | Executado: pop por @ana.gamer
2026-06-18 22:38:59,237 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-18 22:38:59,237 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-18 22:38:59,241 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-18 22:39:04,233 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-18 22:39:04,234 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-18 22:39:04,237 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-18 22:39:07,782 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-18 22:39:07,784 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-18 22:39:09,721 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-18 22:39:09,722 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-18 22:39:09,725 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-18 22:39:15,813 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @lua_fps
2026-06-18 22:39:15,813 | INFO    | src.command_queue | Enfileirado: tiktok por @lua_fps (fila=1)
2026-06-18 22:39:15,817 | INFO    | src.command_queue | Executado: tiktok por @lua_fps
2026-06-18 22:39:19,118 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-18 22:39:19,119 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-18 22:39:19,123 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-18 22:39:22,513 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-18 22:39:22,513 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-18 22:39:22,518 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-18 22:39:25,908 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-18 22:39:25,908 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-18 22:39:25,912 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-18 22:39:29,312 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-18 22:39:29,313 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-18 22:39:29,314 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-18 22:39:37,930 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-18 22:39:37,932 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-18 22:39:41,108 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-18 22:39:41,109 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-18 22:39:43,934 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-18 22:39:43,934 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-18 22:39:43,935 | INFO    | src.tiktok_listener | Simulacao rodando (tick 20)
2026-06-18 22:39:43,938 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-18 22:39:51,060 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @joao_zoeira
2026-06-18 22:39:51,060 | INFO    | src.command_queue | Enfileirado: gamepad por @joao_zoeira (fila=1)
2026-06-18 22:39:51,063 | INFO    | src.command_queue | Executado: gamepad por @joao_zoeira
2026-06-18 22:39:54,810 | INFO    | src.tiktok_listener | Presente executavel: pop de @pedrocaos
2026-06-18 22:39:54,810 | INFO    | src.command_queue | Enfileirado: pop por @pedrocaos (fila=1)
2026-06-18 22:39:54,813 | INFO    | src.command_queue | Executado: pop por @pedrocaos
2026-06-18 22:39:58,670 | INFO    | src.tiktok_listener | Presente executavel: gg de @lua_fps
2026-06-18 22:39:58,670 | INFO    | src.command_queue | Enfileirado: gg por @lua_fps (fila=1)
2026-06-18 22:39:58,673 | INFO    | src.command_queue | Executado: gg por @lua_fps
2026-06-18 22:40:01,862 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-18 22:40:02,016 | INFO    | src.command_queue | Executado: !barril por @lua_fps
2026-06-18 22:40:05,752 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-18 22:40:05,752 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-18 22:40:05,756 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-18 22:40:09,489 | INFO    | src.command_queue | Enfileirado: !formiga por @joao_zoeira (fila=1)
2026-06-18 22:40:09,641 | INFO    | src.command_queue | Executado: !formiga por @joao_zoeira
2026-06-18 22:40:17,050 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-18 22:40:17,203 | INFO    | src.command_queue | Executado: !cura por @joao_zoeira
2026-06-18 22:40:18,663 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-18 22:40:18,867 | INFO    | src.command_queue | Executado: !barril por @pedrocaos
2026-06-18 22:40:20,974 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-18 22:40:21,126 | INFO    | src.command_queue | Executado: !drop por @ana.gamer
2026-06-18 22:40:30,945 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@pedrocaos)
2026-06-18 22:40:33,853 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-18 22:40:33,853 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-18 22:40:40,745 | INFO    | src.panel_server | Overlay desconectado (3 ativos)
2026-06-18 22:40:40,746 | INFO    | src.panel_server | Overlay desconectado (2 ativos)
2026-06-18 22:40:40,746 | INFO    | src.panel_server | Overlay desconectado (1 ativos)
2026-06-18 22:40:40,746 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-18 22:40:40,747 | INFO    | __main__ | Encerrado pelo usuario (Ctrl+C)
