2026-06-14 01:36:43,572 | INFO    | __main__ | Comandos: !barril, !cura, !drop
2026-06-14 02:00:55,410 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:00:55,410 | INFO    | src.tiktok_listener | Simulacao rodando (tick 520)
2026-06-14 02:01:07,182 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:01:07,183 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:01:20,824 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:01:20,827 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:01:28,496 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-14 02:01:28,497 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-14 02:01:28,505 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-14 02:01:37,450 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:01:37,451 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:01:42,776 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:01:42,776 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:01:46,550 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-14 02:01:49,393 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:01:49,394 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:01:49,404 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:01:52,240 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:01:52,241 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:01:52,247 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:01:53,942 | INFO    | src.tiktok_listener | Simulacao rodando (tick 540)
2026-06-14 02:01:58,908 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:01:58,908 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:02:01,630 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-14 02:02:01,631 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:02:05,805 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:02:05,805 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:02:05,820 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:02:15,005 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:02:15,005 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:02:16,984 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@pedrocaos)
2026-06-14 02:02:21,674 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-14 02:02:21,675 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:02:26,183 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:02:26,184 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:02:26,186 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:02:29,602 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:02:29,603 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:02:33,545 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:02:33,545 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:02:33,562 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:02:36,728 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:02:36,728 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:02:45,099 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:02:45,100 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:02:45,100 | INFO    | src.tiktok_listener | Simulacao rodando (tick 560)
2026-06-14 02:02:50,372 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:02:55,629 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-14 02:03:08,621 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:03:08,622 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:03:13,630 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-14 02:03:19,026 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-14 02:03:19,027 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:03:25,138 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:03:25,138 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:03:30,715 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:03:33,963 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:03:33,964 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:03:33,967 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:03:39,271 | INFO    | src.tiktok_listener | Simulacao rodando (tick 580)
2026-06-14 02:03:42,518 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:03:42,518 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:03:44,866 | INFO    | src.command_queue | Enfileirado: !cura por @lua_fps (fila=1)
2026-06-14 02:03:44,867 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:03:48,082 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:03:52,028 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:03:52,029 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:04:05,317 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:04:05,318 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:04:05,332 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:04:06,863 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-14 02:04:13,742 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-14 02:04:13,743 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:04:20,191 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:04:20,192 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:04:20,195 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:04:28,821 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:04:28,821 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:04:36,198 | INFO    | src.tiktok_listener | Simulacao rodando (tick 600)
2026-06-14 02:04:39,089 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:04:39,090 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:04:41,269 | INFO    | src.cooldown | Descartado por cooldown de usuario: !drop (user=@pedrocaos)
2026-06-14 02:04:43,236 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:04:43,236 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:04:43,248 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:04:56,149 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:04:56,150 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:04:56,162 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:05:12,351 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:05:12,351 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:05:12,355 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:05:14,330 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:05:14,331 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:05:17,762 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:05:17,763 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:05:17,765 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:05:20,097 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:05:25,080 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:05:25,081 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:05:25,083 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:05:27,831 | INFO    | src.tiktok_listener | Simulacao rodando (tick 620)
2026-06-14 02:05:30,611 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:05:30,612 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:05:42,687 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:05:42,687 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:05:42,691 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:05:44,742 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-14 02:05:44,742 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:05:59,641 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:05:59,642 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:05:59,645 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:06:03,121 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:06:03,121 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:06:03,131 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:06:06,293 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-14 02:06:06,294 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:06:09,309 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:06:09,310 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:06:09,319 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:06:23,505 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:06:23,505 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:06:27,169 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:06:27,170 | INFO    | src.tiktok_listener | Simulacao rodando (tick 640)
2026-06-14 02:06:37,555 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:06:37,556 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:06:39,255 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-14 02:06:39,256 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:06:47,632 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:06:47,632 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:06:47,640 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:06:52,101 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:06:52,102 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:06:54,976 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@pedrocaos)
2026-06-14 02:07:12,730 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:07:12,731 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:07:14,323 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-14 02:07:14,324 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:07:15,947 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:07:15,948 | INFO    | src.tiktok_listener | Simulacao rodando (tick 660)
2026-06-14 02:07:20,898 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:07:20,899 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:07:20,907 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:07:24,225 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:07:24,225 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:07:24,229 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:07:28,060 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:07:28,060 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:07:31,726 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:07:31,726 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:07:31,729 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:07:40,137 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:07:40,138 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:07:51,471 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:07:51,472 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:08:03,181 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:08:03,182 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:08:06,183 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:08:09,143 | INFO    | src.panel_server | Overlay desconectado (1 ativos)
2026-06-14 02:08:09,145 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-14 02:08:09,929 | INFO    | websockets.server | connection open
2026-06-14 02:08:09,929 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-14 02:08:10,134 | INFO    | websockets.server | connection open
2026-06-14 02:08:10,135 | INFO    | src.panel_server | Overlay conectado (2 ativos)
2026-06-14 02:08:11,828 | INFO    | src.panel_server | Overlay desconectado (1 ativos)
2026-06-14 02:08:11,838 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-14 02:08:12,098 | INFO    | src.tiktok_listener | Simulacao rodando (tick 680)
2026-06-14 02:08:12,683 | INFO    | websockets.server | connection open
2026-06-14 02:08:12,684 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-14 02:08:12,920 | INFO    | websockets.server | connection open
2026-06-14 02:08:12,922 | INFO    | src.panel_server | Overlay conectado (2 ativos)
2026-06-14 02:08:27,036 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:08:27,036 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:08:29,478 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:08:29,479 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:08:29,482 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:08:34,836 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:08:40,201 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:08:40,202 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:08:45,069 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-14 02:08:45,070 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:08:50,331 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:08:50,331 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:08:50,334 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:08:58,205 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:08:58,206 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:08:58,209 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:09:00,898 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:09:00,899 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:09:00,902 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:09:03,512 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:09:03,512 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:09:03,516 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:09:05,123 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:09:05,124 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:09:05,124 | INFO    | src.tiktok_listener | Simulacao rodando (tick 700)
2026-06-14 02:09:15,545 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:09:15,545 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:09:15,547 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:09:18,653 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:09:18,654 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:09:18,670 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:09:29,940 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:09:29,941 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:09:34,949 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:09:36,681 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:09:41,597 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:09:41,598 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:09:47,750 | INFO    | src.command_queue | Enfileirado: !cura por @lua_fps (fila=1)
2026-06-14 02:09:47,751 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:09:53,220 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:09:53,221 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:09:53,223 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:09:56,975 | INFO    | src.tiktok_listener | Simulacao rodando (tick 720)
2026-06-14 02:10:00,285 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:10:00,286 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:10:04,953 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:10:08,339 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:10:08,340 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:10:10,858 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:10:10,859 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:10:16,995 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:10:16,995 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:10:16,998 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:10:18,634 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:10:18,634 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:10:18,637 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:10:21,680 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:10:21,680 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:10:21,683 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:10:27,431 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:10:27,432 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:10:35,147 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:10:35,147 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:10:35,149 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:10:36,970 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-14 02:10:36,971 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-14 02:10:36,972 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-14 02:10:51,541 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:10:51,541 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:10:51,543 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:10:53,411 | INFO    | src.tiktok_listener | Simulacao rodando (tick 740)
2026-06-14 02:11:00,864 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-14 02:11:00,864 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:11:08,485 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:11:08,485 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:11:10,464 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:11:10,464 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:11:10,468 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:11:19,818 | INFO    | src.cooldown | Descartado por cooldown de usuario: !drop (user=@joao_zoeira)
2026-06-14 02:11:24,283 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:11:24,283 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:11:41,576 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:11:41,576 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:11:43,788 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:11:43,788 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:11:43,792 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:11:47,254 | INFO    | src.command_queue | Enfileirado: !cura por @lua_fps (fila=1)
2026-06-14 02:11:47,255 | INFO    | src.tiktok_listener | Simulacao rodando (tick 760)
2026-06-14 02:11:47,407 | INFO    | src.command_queue | Executado: !cura por @lua_fps
2026-06-14 02:11:53,965 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-14 02:11:56,506 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@joao_zoeira)
2026-06-14 02:12:00,179 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@ana.gamer)
2026-06-14 02:12:03,772 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-14 02:12:09,622 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=@lua_fps)
2026-06-14 02:12:15,597 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:12:15,597 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:12:33,279 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:12:33,280 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:12:35,590 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@pedrocaos)
2026-06-14 02:12:44,019 | INFO    | src.tiktok_listener | Simulacao rodando (tick 780)
2026-06-14 02:12:44,759 | INFO    | src.panel_server | Overlay desconectado (1 ativos)
2026-06-14 02:12:44,759 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-14 02:12:44,760 | INFO    | __main__ | Encerrado pelo usuario (Ctrl+C)
2026-06-14 02:12:48,659 | INFO    | __main__ | Comandos: !barril, !cura, !drop
2026-06-14 02:12:48,659 | INFO    | __main__ | Presentes executaveis: gg, rose, tiny diny
2026-06-14 02:12:48,659 | INFO    | __main__ | Acao de meta de likes: configurada (Python)
2026-06-14 02:12:48,659 | INFO    | __main__ | Acao de seguir: configurada (Python)
2026-06-14 02:12:48,660 | INFO    | src.key_executor | Backend de teclado: pydirectinput
2026-06-14 02:12:48,660 | INFO    | src.file_bridge | Ponte por arquivo: C:\Program Files (x86)\Steam\steamapps\common\GarrysMod\garrysmod\data\live_caos\fila.txt
